road,lat,lon,current_speed,free_flow_speed,confidence,timestamp
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 12:59:50
Tun Abdul Razak,-5.180458,119.465541,31,36,0.962504,2025-06-01 12:59:51
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-01 12:59:52
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 13:04:54
Tun Abdul Razak,-5.180458,119.465541,31,35,0.968858,2025-06-01 13:04:55
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-01 13:04:57
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 13:09:59
Tun Abdul Razak,-5.180458,119.465541,29,35,0.967712,2025-06-01 13:10:00
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-01 13:10:01
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 13:15:02
Tun Abdul Razak,-5.180458,119.465541,29,36,0.966248,2025-06-01 13:15:02
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-01 13:15:03
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 13:20:04
Tun Abdul Razak,-5.180458,119.465541,29,36,0.966069,2025-06-01 13:20:05
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-01 13:20:06
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 13:25:07
Tun Abdul Razak,-5.180458,119.465541,29,35,0.968243,2025-06-01 13:25:09
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-01 13:25:09
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 13:30:10
Tun Abdul Razak,-5.180458,119.465541,29,36,0.968552,2025-06-01 13:30:13
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-01 13:30:14
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 13:35:14
Tun Abdul Razak,-5.180458,119.465541,29,36,0.970534,2025-06-01 13:35:17
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-01 13:35:18
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 13:40:19
Tun Abdul Razak,-5.180458,119.465541,29,36,0.975981,2025-06-01 13:40:20
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-01 13:40:21
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 13:45:22
Tun Abdul Razak,-5.180458,119.465541,30,36,0.976791,2025-06-01 13:45:22
Sultan Alauddin,-5.202323,119.495785,29,34,0.978449,2025-06-01 13:45:23
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 13:50:24
Tun Abdul Razak,-5.180458,119.465541,29,35,0.980435,2025-06-01 13:50:25
Sultan Alauddin,-5.202323,119.495785,29,34,0.968973,2025-06-01 13:50:26
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 13:55:27
Tun Abdul Razak,-5.180458,119.465541,30,36,0.982932,2025-06-01 13:55:27
Sultan Alauddin,-5.202323,119.495785,29,35,0.96276,2025-06-01 13:55:28
Boulevard,-5.156843,119.446864,18,24,0.936244,2025-06-01 14:00:29
Tun Abdul Razak,-5.180458,119.465541,29,36,0.984002,2025-06-01 14:00:30
Sultan Alauddin,-5.202323,119.495785,29,34,0.951091,2025-06-01 14:00:31
Boulevard,-5.156843,119.446864,18,24,0.937023,2025-06-01 14:05:32
Tun Abdul Razak,-5.180458,119.465541,29,35,0.981962,2025-06-01 14:05:32
Sultan Alauddin,-5.202323,119.495785,29,34,0.956119,2025-06-01 14:05:33
Boulevard,-5.156843,119.446864,19,23,0.934572,2025-06-01 14:10:35
Tun Abdul Razak,-5.180458,119.465541,28,35,0.988081,2025-06-01 14:10:36
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-01 14:10:45
Boulevard,-5.156843,119.446864,18,23,0.936786,2025-06-01 14:15:46
Tun Abdul Razak,-5.180458,119.465541,28,35,0.987848,2025-06-01 14:15:47
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-01 14:15:48
Boulevard,-5.156843,119.446864,19,24,0.936132,2025-06-01 14:20:49
Tun Abdul Razak,-5.180458,119.465541,28,36,0.986544,2025-06-01 14:20:50
Sultan Alauddin,-5.202323,119.495785,28,35,0.948293,2025-06-01 14:20:50
Boulevard,-5.156843,119.446864,18,24,0.91721,2025-06-01 14:25:52
Tun Abdul Razak,-5.180458,119.465541,28,36,0.985398,2025-06-01 14:25:54
Sultan Alauddin,-5.202323,119.495785,28,35,0.97388,2025-06-01 14:25:56
Boulevard,-5.156843,119.446864,17,23,0.89728,2025-06-01 14:30:57
Tun Abdul Razak,-5.180458,119.465541,27,35,0.985109,2025-06-01 14:30:58
Sultan Alauddin,-5.202323,119.495785,28,34,0.971366,2025-06-01 14:30:59
Boulevard,-5.156843,119.446864,17,24,0.860998,2025-06-01 14:36:00
Tun Abdul Razak,-5.180458,119.465541,26,35,0.983132,2025-06-01 14:36:01
Sultan Alauddin,-5.202323,119.495785,29,34,0.970268,2025-06-01 14:36:02
Boulevard,-5.156843,119.446864,18,23,0.901618,2025-06-01 14:41:04
Tun Abdul Razak,-5.180458,119.465541,28,35,0.984787,2025-06-01 14:41:05
Sultan Alauddin,-5.202323,119.495785,29,34,0.965686,2025-06-01 14:41:06
Boulevard,-5.156843,119.446864,18,24,0.898083,2025-06-01 14:46:06
Tun Abdul Razak,-5.180458,119.465541,28,35,0.986966,2025-06-01 14:46:07
Sultan Alauddin,-5.202323,119.495785,28,34,0.965278,2025-06-01 14:46:08
Boulevard,-5.156843,119.446864,18,23,0.89235,2025-06-01 14:51:09
Tun Abdul Razak,-5.180458,119.465541,28,35,0.991083,2025-06-01 14:51:10
Sultan Alauddin,-5.202323,119.495785,27,35,0.941782,2025-06-01 14:51:11
Boulevard,-5.156843,119.446864,17,23,0.902988,2025-06-01 14:56:11
Tun Abdul Razak,-5.180458,119.465541,27,36,0.990063,2025-06-01 14:56:12
Sultan Alauddin,-5.202323,119.495785,27,35,0.933738,2025-06-01 14:56:13
Boulevard,-5.156843,119.446864,18,24,0.925513,2025-06-01 15:01:15
Tun Abdul Razak,-5.180458,119.465541,27,35,0.992918,2025-06-01 15:01:17
Sultan Alauddin,-5.202323,119.495785,28,35,0.922496,2025-06-01 15:01:18
Boulevard,-5.156843,119.446864,18,24,0.934333,2025-06-01 15:06:19
Tun Abdul Razak,-5.180458,119.465541,27,36,0.994657,2025-06-01 15:06:19
Sultan Alauddin,-5.202323,119.495785,27,34,0.92882,2025-06-01 15:06:20
Boulevard,-5.156843,119.446864,18,23,0.924051,2025-06-01 15:11:21
Tun Abdul Razak,-5.180458,119.465541,27,36,0.991074,2025-06-01 15:11:22
Sultan Alauddin,-5.202323,119.495785,28,35,0.921525,2025-06-01 15:11:24
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 15:16:25
Tun Abdul Razak,-5.180458,119.465541,27,36,0.991559,2025-06-01 15:16:26
Sultan Alauddin,-5.202323,119.495785,27,35,0.936532,2025-06-01 15:16:27
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 15:21:28
Tun Abdul Razak,-5.180458,119.465541,27,35,0.990254,2025-06-01 15:21:29
Sultan Alauddin,-5.202323,119.495785,28,35,0.956398,2025-06-01 15:21:30
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 15:26:31
Tun Abdul Razak,-5.180458,119.465541,26,36,0.990827,2025-06-01 15:26:32
Sultan Alauddin,-5.202323,119.495785,28,35,0.97377,2025-06-01 15:26:32
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 15:31:35
Tun Abdul Razak,-5.180458,119.465541,26,36,0.99231,2025-06-01 15:31:35
Sultan Alauddin,-5.202323,119.495785,29,35,0.977188,2025-06-01 15:31:36
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 15:36:37
Tun Abdul Razak,-5.180458,119.465541,26,36,0.987909,2025-06-01 15:36:38
Sultan Alauddin,-5.202323,119.495785,28,35,0.980247,2025-06-01 15:36:39
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 15:41:40
Tun Abdul Razak,-5.180458,119.465541,25,35,0.985791,2025-06-01 15:41:43
Sultan Alauddin,-5.202323,119.495785,28,35,0.981427,2025-06-01 15:41:44
Boulevard,-5.156843,119.446864,18,23,0.92995,2025-06-01 15:46:45
Tun Abdul Razak,-5.180458,119.465541,27,36,0.984387,2025-06-01 15:46:48
Sultan Alauddin,-5.202323,119.495785,28,35,0.979057,2025-06-01 15:46:49
Boulevard,-5.156843,119.446864,17,23,0.914121,2025-06-01 15:51:49
Tun Abdul Razak,-5.180458,119.465541,26,35,0.976815,2025-06-01 15:51:50
Sultan Alauddin,-5.202323,119.495785,27,35,0.973638,2025-06-01 15:51:51
Boulevard,-5.156843,119.446864,17,23,0.908312,2025-06-01 15:56:52
Tun Abdul Razak,-5.180458,119.465541,25,35,0.96911,2025-06-01 15:56:53
Sultan Alauddin,-5.202323,119.495785,27,35,0.964184,2025-06-01 15:56:53
Boulevard,-5.156843,119.446864,18,23,0.913232,2025-06-01 16:01:54
Tun Abdul Razak,-5.180458,119.465541,27,36,0.96973,2025-06-01 16:01:55
Sultan Alauddin,-5.202323,119.495785,28,34,0.957026,2025-06-01 16:01:55
Boulevard,-5.156843,119.446864,18,23,0.865998,2025-06-01 16:06:56
Tun Abdul Razak,-5.180458,119.465541,27,35,0.978703,2025-06-01 16:06:57
Sultan Alauddin,-5.202323,119.495785,27,34,0.958549,2025-06-01 16:06:58
Boulevard,-5.156843,119.446864,17,23,0.87059,2025-06-01 16:11:58
Tun Abdul Razak,-5.180458,119.465541,28,35,0.98064,2025-06-01 16:11:59
Sultan Alauddin,-5.202323,119.495785,28,34,0.952232,2025-06-01 16:12:00
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 16:17:01
Tun Abdul Razak,-5.180458,119.465541,27,36,0.980515,2025-06-01 16:17:01
Sultan Alauddin,-5.202323,119.495785,28,34,0.954664,2025-06-01 16:17:02
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 16:22:03
Tun Abdul Razak,-5.180458,119.465541,27,36,0.98046,2025-06-01 16:22:04
Sultan Alauddin,-5.202323,119.495785,28,35,0.953516,2025-06-01 16:22:05
Boulevard,-5.156843,119.446864,18,24,0.853004,2025-06-01 16:27:06
Tun Abdul Razak,-5.180458,119.465541,27,36,0.985009,2025-06-01 16:27:06
Sultan Alauddin,-5.202323,119.495785,27,35,0.95575,2025-06-01 16:27:07
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 16:32:08
Tun Abdul Razak,-5.180458,119.465541,26,36,0.985742,2025-06-01 16:32:09
Sultan Alauddin,-5.202323,119.495785,27,35,0.950024,2025-06-01 16:32:10
Boulevard,-5.156843,119.446864,18,23,0.94795,2025-06-01 16:37:10
Tun Abdul Razak,-5.180458,119.465541,27,35,0.98242,2025-06-01 16:37:11
Sultan Alauddin,-5.202323,119.495785,27,34,0.911072,2025-06-01 16:37:12
Boulevard,-5.156843,119.446864,18,23,0.950482,2025-06-01 16:42:13
Tun Abdul Razak,-5.180458,119.465541,27,36,0.982207,2025-06-01 16:42:14
Sultan Alauddin,-5.202323,119.495785,29,34,0.914154,2025-06-01 16:42:14
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 16:47:15
Tun Abdul Razak,-5.180458,119.465541,26,36,0.985096,2025-06-01 16:47:16
Sultan Alauddin,-5.202323,119.495785,29,35,0.941054,2025-06-01 16:47:17
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 16:52:18
Tun Abdul Razak,-5.180458,119.465541,25,36,0.982999,2025-06-01 16:52:19
Sultan Alauddin,-5.202323,119.495785,28,34,0.942403,2025-06-01 16:52:20
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 16:57:21
Tun Abdul Razak,-5.180458,119.465541,26,35,0.982347,2025-06-01 16:57:22
Sultan Alauddin,-5.202323,119.495785,27,35,0.943576,2025-06-01 16:57:23
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 17:02:24
Tun Abdul Razak,-5.180458,119.465541,25,36,0.980123,2025-06-01 17:02:25
Sultan Alauddin,-5.202323,119.495785,27,34,0.953869,2025-06-01 17:02:26
Boulevard,-5.156843,119.446864,19,23,0.927063,2025-06-01 17:07:26
Tun Abdul Razak,-5.180458,119.465541,25,36,0.976345,2025-06-01 17:07:27
Sultan Alauddin,-5.202323,119.495785,28,35,0.947239,2025-06-01 17:07:28
Boulevard,-5.156843,119.446864,18,23,0.910576,2025-06-01 17:12:29
Tun Abdul Razak,-5.180458,119.465541,25,35,0.977398,2025-06-01 17:12:30
Sultan Alauddin,-5.202323,119.495785,29,35,0.928564,2025-06-01 17:12:31
Boulevard,-5.156843,119.446864,18,23,0.900254,2025-06-01 17:17:31
Tun Abdul Razak,-5.180458,119.465541,25,36,0.976383,2025-06-01 17:17:32
Sultan Alauddin,-5.202323,119.495785,30,35,0.900792,2025-06-01 17:17:33
Boulevard,-5.156843,119.446864,17,24,0.89973,2025-06-01 17:22:34
Tun Abdul Razak,-5.180458,119.465541,25,36,0.980501,2025-06-01 17:22:35
Sultan Alauddin,-5.202323,119.495785,29,35,0.915699,2025-06-01 17:22:36
Boulevard,-5.156843,119.446864,18,24,0.894657,2025-06-01 17:27:36
Tun Abdul Razak,-5.180458,119.465541,25,35,0.97959,2025-06-01 17:27:37
Sultan Alauddin,-5.202323,119.495785,27,34,0.9372,2025-06-01 17:27:39
Boulevard,-5.156843,119.446864,19,24,0.893502,2025-06-01 17:32:40
Tun Abdul Razak,-5.180458,119.465541,25,36,0.982904,2025-06-01 17:32:41
Sultan Alauddin,-5.202323,119.495785,27,35,0.955925,2025-06-01 17:32:41
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 17:37:42
Tun Abdul Razak,-5.180458,119.465541,26,36,0.988457,2025-06-01 17:37:43
Sultan Alauddin,-5.202323,119.495785,27,35,0.978954,2025-06-01 17:37:43
Boulevard,-5.156843,119.446864,19,23,0.914792,2025-06-01 17:42:45
Tun Abdul Razak,-5.180458,119.465541,26,36,0.987948,2025-06-01 17:42:46
Sultan Alauddin,-5.202323,119.495785,26,35,0.980063,2025-06-01 17:42:47
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 17:47:48
Tun Abdul Razak,-5.180458,119.465541,25,36,0.987875,2025-06-01 17:47:49
Sultan Alauddin,-5.202323,119.495785,26,35,0.975128,2025-06-01 17:47:49
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 17:52:50
Tun Abdul Razak,-5.180458,119.465541,25,36,0.986175,2025-06-01 17:52:51
Sultan Alauddin,-5.202323,119.495785,27,35,0.971698,2025-06-01 17:52:52
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 17:57:53
Tun Abdul Razak,-5.180458,119.465541,25,36,0.986971,2025-06-01 17:57:53
Sultan Alauddin,-5.202323,119.495785,28,35,0.97009,2025-06-01 17:57:54
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 18:02:55
Tun Abdul Razak,-5.180458,119.465541,24,35,0.989648,2025-06-01 18:02:56
Sultan Alauddin,-5.202323,119.495785,28,34,0.964093,2025-06-01 18:02:57
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 18:07:58
Tun Abdul Razak,-5.180458,119.465541,24,36,0.988439,2025-06-01 18:07:59
Sultan Alauddin,-5.202323,119.495785,27,35,0.957823,2025-06-01 18:08:00
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-01 18:13:01
Tun Abdul Razak,-5.180458,119.465541,24,35,0.987069,2025-06-01 18:13:02
Sultan Alauddin,-5.202323,119.495785,27,34,0.955141,2025-06-01 18:13:02
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 07:05:54
Tun Abdul Razak,-5.180458,119.465541,28,35,0.897765,2025-06-02 07:05:55
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 07:05:55
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 07:10:56
Tun Abdul Razak,-5.180458,119.465541,28,36,0.88892,2025-06-02 07:10:57
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 07:10:58
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 07:15:59
Tun Abdul Razak,-5.180458,119.465541,28,36,0.90795,2025-06-02 07:15:59
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 07:16:00
Boulevard,-5.156843,119.446864,20,23,0.926546,2025-06-02 07:21:01
Tun Abdul Razak,-5.180458,119.465541,28,36,0.909399,2025-06-02 07:21:02
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 07:21:02
Boulevard,-5.156843,119.446864,21,24,0.933891,2025-06-02 07:26:03
Tun Abdul Razak,-5.180458,119.465541,28,35,0.9025,2025-06-02 07:26:04
Sultan Alauddin,-5.202323,119.495785,31,34,0.763159,2025-06-02 07:26:05
Boulevard,-5.156843,119.446864,20,23,0.941503,2025-06-02 07:31:06
Tun Abdul Razak,-5.180458,119.465541,28,36,0.891522,2025-06-02 07:31:06
Sultan Alauddin,-5.202323,119.495785,31,34,0.785705,2025-06-02 07:31:07
Boulevard,-5.156843,119.446864,18,23,0.943949,2025-06-02 07:36:08
Tun Abdul Razak,-5.180458,119.465541,27,36,0.912696,2025-06-02 07:36:09
Sultan Alauddin,-5.202323,119.495785,31,35,0.795794,2025-06-02 07:36:10
Boulevard,-5.156843,119.446864,16,23,0.953671,2025-06-02 07:41:11
Tun Abdul Razak,-5.180458,119.465541,27,36,0.898334,2025-06-02 07:41:12
Sultan Alauddin,-5.202323,119.495785,30,35,0.826013,2025-06-02 07:41:12
Boulevard,-5.156843,119.446864,16,23,0.950779,2025-06-02 07:46:14
Tun Abdul Razak,-5.180458,119.465541,28,36,0.871333,2025-06-02 07:46:14
Sultan Alauddin,-5.202323,119.495785,30,34,0.89067,2025-06-02 07:46:15
Boulevard,-5.156843,119.446864,16,23,0.947301,2025-06-02 07:51:16
Tun Abdul Razak,-5.180458,119.465541,28,35,0.84275,2025-06-02 07:51:16
Sultan Alauddin,-5.202323,119.495785,30,35,0.917946,2025-06-02 07:51:17
Boulevard,-5.156843,119.446864,15,23,0.941647,2025-06-02 07:56:19
Tun Abdul Razak,-5.180458,119.465541,28,36,0.832585,2025-06-02 07:56:20
Sultan Alauddin,-5.202323,119.495785,30,35,0.925675,2025-06-02 07:56:20
Boulevard,-5.156843,119.446864,20,24,0.935272,2025-06-02 08:01:21
Tun Abdul Razak,-5.180458,119.465541,28,36,0.858157,2025-06-02 08:01:22
Sultan Alauddin,-5.202323,119.495785,29,34,0.931381,2025-06-02 08:01:22
Boulevard,-5.156843,119.446864,21,25,0.942655,2025-06-02 08:06:24
Tun Abdul Razak,-5.180458,119.465541,28,36,0.867388,2025-06-02 08:06:25
Sultan Alauddin,-5.202323,119.495785,29,35,0.927828,2025-06-02 08:06:25
Boulevard,-5.156843,119.446864,19,24,0.944433,2025-06-02 08:11:26
Tun Abdul Razak,-5.180458,119.465541,29,36,0.883947,2025-06-02 08:11:27
Sultan Alauddin,-5.202323,119.495785,29,34,0.925668,2025-06-02 08:11:28
Boulevard,-5.156843,119.446864,19,24,0.945005,2025-06-02 08:16:29
Tun Abdul Razak,-5.180458,119.465541,28,35,0.914399,2025-06-02 08:16:30
Sultan Alauddin,-5.202323,119.495785,30,35,0.898406,2025-06-02 08:16:31
Boulevard,-5.156843,119.446864,23,24,0.945452,2025-06-02 08:21:31
Tun Abdul Razak,-5.180458,119.465541,29,36,0.917841,2025-06-02 08:21:32
Sultan Alauddin,-5.202323,119.495785,30,35,0.883462,2025-06-02 08:21:33
Boulevard,-5.156843,119.446864,19,23,0.943115,2025-06-02 08:26:34
Tun Abdul Razak,-5.180458,119.465541,29,36,0.922968,2025-06-02 08:26:35
Sultan Alauddin,-5.202323,119.495785,30,35,0.874487,2025-06-02 08:26:36
Boulevard,-5.156843,119.446864,19,23,0.933864,2025-06-02 08:31:37
Tun Abdul Razak,-5.180458,119.465541,29,35,0.917055,2025-06-02 08:31:37
Sultan Alauddin,-5.202323,119.495785,30,35,0.832529,2025-06-02 08:31:38
Boulevard,-5.156843,119.446864,20,23,0.911461,2025-06-02 08:36:39
Tun Abdul Razak,-5.180458,119.465541,29,36,0.926951,2025-06-02 08:36:40
Sultan Alauddin,-5.202323,119.495785,30,34,0.827273,2025-06-02 08:36:41
Boulevard,-5.156843,119.446864,19,23,0.909432,2025-06-02 08:41:41
Tun Abdul Razak,-5.180458,119.465541,30,35,0.900446,2025-06-02 08:41:42
Sultan Alauddin,-5.202323,119.495785,29,35,0.826719,2025-06-02 08:41:43
Boulevard,-5.156843,119.446864,19,23,0.899461,2025-06-02 08:46:44
Tun Abdul Razak,-5.180458,119.465541,30,36,0.873773,2025-06-02 08:46:45
Sultan Alauddin,-5.202323,119.495785,30,35,0.831741,2025-06-02 08:46:46
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 08:51:47
Tun Abdul Razak,-5.180458,119.465541,30,35,0.858738,2025-06-02 08:51:50
Sultan Alauddin,-5.202323,119.495785,30,34,0.850831,2025-06-02 08:51:51
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 08:56:52
Tun Abdul Razak,-5.180458,119.465541,29,35,0.833463,2025-06-02 08:56:53
Sultan Alauddin,-5.202323,119.495785,30,35,0.872884,2025-06-02 08:56:54
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 09:01:54
Tun Abdul Razak,-5.180458,119.465541,29,36,0.81583,2025-06-02 09:01:55
Sultan Alauddin,-5.202323,119.495785,31,34,0.896994,2025-06-02 09:01:56
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 09:06:57
Tun Abdul Razak,-5.180458,119.465541,29,35,0.794411,2025-06-02 09:06:58
Sultan Alauddin,-5.202323,119.495785,30,35,0.91426,2025-06-02 09:06:58
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 09:11:59
Tun Abdul Razak,-5.180458,119.465541,30,36,0.838718,2025-06-02 09:12:00
Sultan Alauddin,-5.202323,119.495785,30,35,0.935285,2025-06-02 09:12:01
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 09:17:01
Tun Abdul Razak,-5.180458,119.465541,30,36,0.880868,2025-06-02 09:17:02
Sultan Alauddin,-5.202323,119.495785,30,35,0.955353,2025-06-02 09:17:03
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 09:22:04
Tun Abdul Razak,-5.180458,119.465541,31,35,0.879927,2025-06-02 09:22:04
Sultan Alauddin,-5.202323,119.495785,28,34,0.961924,2025-06-02 09:22:05
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 09:27:06
Tun Abdul Razak,-5.180458,119.465541,30,36,0.888969,2025-06-02 09:27:07
Sultan Alauddin,-5.202323,119.495785,28,35,0.977421,2025-06-02 09:27:07
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 09:32:08
Tun Abdul Razak,-5.180458,119.465541,29,36,0.889376,2025-06-02 09:32:10
Sultan Alauddin,-5.202323,119.495785,29,35,0.97669,2025-06-02 09:32:11
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 09:37:12
Tun Abdul Razak,-5.180458,119.465541,29,35,0.84114,2025-06-02 09:37:13
Sultan Alauddin,-5.202323,119.495785,29,35,0.978197,2025-06-02 09:37:14
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 09:42:15
Tun Abdul Razak,-5.180458,119.465541,28,35,0.852103,2025-06-02 09:42:15
Sultan Alauddin,-5.202323,119.495785,29,34,0.974246,2025-06-02 09:42:16
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 09:47:17
Tun Abdul Razak,-5.180458,119.465541,28,36,0.87111,2025-06-02 09:47:18
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 09:47:19
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 09:52:20
Tun Abdul Razak,-5.180458,119.465541,28,36,0.910879,2025-06-02 09:52:21
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 09:52:22
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 09:57:22
Tun Abdul Razak,-5.180458,119.465541,28,36,0.918477,2025-06-02 09:57:23
Sultan Alauddin,-5.202323,119.495785,30,35,0.957042,2025-06-02 09:57:24
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 10:02:25
Tun Abdul Razak,-5.180458,119.465541,30,36,0.926988,2025-06-02 10:02:26
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 10:02:27
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 10:07:28
Tun Abdul Razak,-5.180458,119.465541,30,36,0.921143,2025-06-02 10:07:29
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 10:07:29
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 10:12:30
Tun Abdul Razak,-5.180458,119.465541,30,35,0.908711,2025-06-02 10:12:31
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 10:12:32
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 10:17:33
Tun Abdul Razak,-5.180458,119.465541,29,35,0.924468,2025-06-02 10:17:34
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 10:17:34
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 10:22:35
Tun Abdul Razak,-5.180458,119.465541,29,35,0.938934,2025-06-02 10:22:36
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 10:22:37
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 10:27:38
Tun Abdul Razak,-5.180458,119.465541,27,36,0.941721,2025-06-02 10:27:39
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 10:27:40
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 10:32:41
Tun Abdul Razak,-5.180458,119.465541,31,35,0.956488,2025-06-02 10:32:42
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 10:32:42
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 10:37:43
Tun Abdul Razak,-5.180458,119.465541,30,35,0.959734,2025-06-02 10:37:44
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 10:37:45
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 10:42:46
Tun Abdul Razak,-5.180458,119.465541,31,36,0.948992,2025-06-02 10:42:46
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-02 10:42:47
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-02 10:47:48
Tun Abdul Razak,-5.180458,119.465541,29,35,0.920311,2025-06-02 10:47:49
